"","full_address","status","price","bed","bath","acre_lot","street","city","state","zip_code","house_size","sold_date","sold_year","n1_total","total_credit_amt","taxable_income_amt","mortgageint_amt","p_mortgageint_nr","inctax_amt","p_unemploy_nr","agi_amt","num_dependents","re_taxes_nr","agi_bucket"
"276","1022 Salem Rd, Cherry Hill, NJ, 08034","for_sale",350000,3,2,0.3,"1022 Salem Rd","Cherry Hill","New Jersey","08034",1825,2012-06-08,"2012",9580,587.632567849687,77649.5636743215,4731.94050104384,3710,13134.0271398747,0.0991649269311065,115607.401878914,986.691022964509,819.478079331941,2.9258872651357
"277","1024 Chelten Pkwy, Cherry Hill, NJ, 08034","for_sale",409900,4,3,0.24,"1024 Chelten Pkwy","Cherry Hill","New Jersey","08034",2182,2012-06-25,"2012",9580,587.632567849687,77649.5636743215,4731.94050104384,3710,13134.0271398747,0.0991649269311065,115607.401878914,986.691022964509,819.478079331941,2.9258872651357
"278","1024 Dean Ave, Bronx, NY, 10465","for_sale",499999,3,2,0.05,"1024 Dean Ave","Bronx","New York","10465",1543,2013-01-08,"2013",19250,1074.89974025974,98759.7262337662,6290.67532467533,4180,14309.8509090909,0.0825974025974026,168782.302857143,2406.72727272727,732.374025974026,2.54753246753247
"279","1025 Ash Dr, Mahwah, NJ, 07430","for_sale",579000,3,3,0.1,"1025 Ash Dr","Mahwah","New Jersey","07430",NA,2011-12-09,"2011",12317,910.702443776894,168078.114069985,11586.220832995,5340,38271.8355118941,0.0985629617601689,228249.407160835,1148.45303239425,1107.84200698222,3.25184704067549
"280","1026 Perham Rd, Perham, ME, 04766","for_sale",574900,4,4,40,"1026 Perham Rd","Perham","Maine","04766",2533,2014-08-01,"2014",160,10.5,850.75,0,0,102.75,0,1683.5,30,0,1.75
"281","1027 Kenwood Ave, Camden, NJ, 08103","for_sale",110000,3,1,0.03,"1027 Kenwood Ave","Camden","New Jersey","08103",1088,2014-12-26,"2014",4320,281.296296296296,9809.10185185185,239.178240740741,260,895.268518518518,0.0763888888888889,34455.4861111111,1911.80555555556,58.5648148148148,1.55324074074074
"282","103-02 42 Ave Unit 1C, Corona, NY, 11368","for_sale",638000,4,3,NA,"103-02 42 Ave Unit 1C","Corona","New York","11368",1463,2011-09-14,"2011",43892,2656.96664551855,92766.7471065342,5731.28513168687,2587,8724.50735897202,0.0740681695981044,322554.116376561,15657.2749020323,573.872505240135,1.59115556365625
"283","103-04 Rockaway Beach Blvd Unit 2B, Rockaway Park, NY, 11694","for_sale",515000,2,2,1.22,"103-04 Rockaway Beach Blvd Unit 2B","Rockaway Park","New York","11694",1087,2010-10-21,"2010",8667,539.86292834891,56489.5787469713,4503.33529479635,2441,9852.46463597554,0.100726906657436,89542.9815391716,859.133841006115,450.117341640706,2.77039344640591
"284","103-30 68th Ave Unit 1D, Forest Hills, NY, 11375","for_sale",285000,1,1,NA,"103-30 68th Ave Unit 1D","Forest Hills","New York","11375",700,2014-12-09,"2014",35360,1811.91233031674,318952.550622172,11682.1136877828,10300,60134.1043552036,0.043552036199095,449066.043552036,2739.03563348416,1812.73472850679,3.05825791855204
"285","103 Avery Rd, Kennett Square, PA, 19348","for_sale",1200000,4,4,2,"103 Avery Rd","Kennett Square","Pennsylvania","19348",4212,2013-05-31,"2013",10700,787.964485981308,127214.55046729,5879.60560747664,3710,28661.1626168224,0.0439252336448598,174680.102803738,1528.39252336449,682.747663551402,3.03738317757009
"286","103 Ball St, Port Jervis, NY, 12771","for_sale",148900,3,2,0.06,"103 Ball St","Port Jervis","New York","12771",1638,2014-01-23,"2014",6160,295.392857142857,24514.5568181818,1312.38961038961,1420,3257.95941558442,0.0665584415584416,47512.1672077922,983.62012987013,250.340909090909,2.30357142857143
"287","103 Chambers St, Waterbury, CT, 06708","for_sale",180000,3,2,0.15,"103 Chambers St","Waterbury","Connecticut","06708",1272,2014-01-29,"2014",13860,749.871572871573,54219.7481962482,2616.92135642136,3380,6902.37301587302,0.105339105339105,105612.061327561,2061.85425685426,644.63924963925,2.23593073593074
"288","103 Country Club Dr, Moorestown, NJ, 08057","for_sale",949000,4,4,0.42,"103 Country Club Dr","Moorestown","New Jersey","08057",3693,2010-08-09,"2010",9777,1159.60110463332,182832.695407589,11138.8051549555,4196,46334.1281579217,0.0916436534724353,248105.635164161,1222.33333333333,911.858647846988,3.28076096962258
"289","103 E Country Club Dr, Westampton, NJ, 08060","for_sale",415000,3,3,0.06,"103 E Country Club Dr","Westampton","New Jersey","08060",2185,2011-01-25,"2011",11974,853.25004175714,65082.6728745616,6401.24352764323,4511,9223.76958409888,0.143644571571739,108557.095707366,1468.81960915317,794.978787372641,2.58877568064139
"290","103 Gainsborough St Apt 5, Boston, MA, 02115","for_sale",789000,2,1,0.02,"103 Gainsborough St Apt 5","Boston","Massachusetts","02115",1004,2012-05-31,"2012",7320,485.032786885246,67568.1202185792,1182.2868852459,870,13064.9398907104,0.0478142076502732,89939.5273224044,359.398907103825,124.781420765027,2.58743169398907
"291","103 Isabel Ave, Glenolden, PA, 19036","for_sale",180000,3,1,0.05,"103 Isabel Ave","Glenolden","Pennsylvania","19036",1008,2011-01-19,"2011",6731,486.64715525182,30046.6706284356,2334.63913266974,2132.0001,3691.36012479572,0.135046813252117,54246.6232357748,797.447036398752,437.922745803001,2.26117961669886
"292","103 Limewood Dr, Hamilton, NJ, 08690","for_sale",475000,4,3,0.32,"103 Limewood Dr","Hamilton","New Jersey","08690",2266,2011-04-25,"2011",10482,645.75834764358,87916.4870253768,7083.86290784202,4443,14133.1810723144,0.103701583667239,129656.158462126,962.678973478344,988.922056859378,2.97195191757298
"293","103 Meadow Ter, South Plainfield, NJ, 07080","for_sale",499000,5,3,0.29,"103 Meadow Ter","South Plainfield","New Jersey","07080",NA,2013-05-16,"2013",11830,728.572273879966,79175.0431107354,5891.27303465765,4200,12058.4294167371,0.0989010989010989,124071.238377008,1303.87996618766,855.02113271344,2.77683854606932
"294","103 Midland Blvd, Maplewood, NJ, 07040","for_sale",769000,4,3,0.14,"103 Midland Blvd","Maplewood","New Jersey","07040",NA,2013-01-10,"2013",11670,953.856041131105,167726.827763496,8735.60668380463,4860,39581.7626392459,0.077120822622108,229928.960582691,1564.58440445587,954.224507283633,3.25021422450728
"295","103 Overshot Dr Unit 103, Glastonbury, CT, 06073","for_sale",375000,3,3,NA,"103 Overshot Dr Unit 103","Glastonbury","Connecticut","06073",2197,2010-02-26,"2010",2563,354.715177526336,62052.0971517753,3538.43386656262,1354,14943.4631291455,0.0690597737026922,80608.6102223956,402.214592274678,323.136168552478,3.6332422941865
"296","103 Pennsylvania Ave, Newark, NJ, 07114","for_sale",699000,6,5,0.08,"103 Pennsylvania Ave","Newark","New Jersey","07114",NA,2014-06-12,"2014",3680,203.334239130435,8346.09782608696,236.247282608696,200,813.641304347826,0.0815217391304348,27514.5298913043,1197.3097826087,33.8858695652174,1.62228260869565
"297","103 S Lake Dr, Stamford, CT, 06903","for_sale",3200000,5,6,NA,"103 S Lake Dr","Stamford","Connecticut","06903",10427,2010-07-19,"2010",6812,1986.97709923664,327574.859219025,17047.019377569,3421,89324.0020551967,0.0822078684674104,409827.403405755,1059.79389312977,953.215355255432,3.7968291250734
"298","103 Wiltop Rd, Netcong, NJ, 07857","for_sale",275000,2,1,0.17,"103 Wiltop Rd","Netcong","New Jersey","07857",NA,2014-12-31,"2014",1730,84.0809248554913,8109.67630057803,389.14450867052,390,1079.75722543353,0.069364161849711,13926.6300578035,149.479768786127,72.8323699421965,2.39884393063584
"299","1030 E Lancaster Ave Apt 1005, Bryn Mawr, PA, 19010","for_sale",139900,2,1,NA,"1030 E Lancaster Ave Apt 1005","Bryn Mawr","Pennsylvania","19010",825,2011-09-23,"2011",9070,1749.8625137817,357576.234509372,10290.9074972437,3251,92917.5169790518,0.0468577728776185,442762.807717751,963.342006615215,806.822271223815,3.35898566703418
"300","1030 E Lancaster Ave Apt 230, Bryn Mawr, PA, 19010","for_sale",155000,2,1,NA,"1030 E Lancaster Ave Apt 230","Bryn Mawr","Pennsylvania","19010",825,2012-08-14,"2012",8970,1875.35117056856,481505.032329989,10007.6644370123,3200,120755.217391304,0.0412486064659978,575704.329988852,982.697881828317,826.1872909699,3.43701226309922
"301","1030 E Lancaster Ave Apt 516, Bryn Mawr, PA, 19010","for_sale",220000,3,2,NA,"1030 E Lancaster Ave Apt 516","Bryn Mawr","Pennsylvania","19010",1125,2014-07-08,"2014",9020,2651.16407982262,467522.050997783,9643.82150776053,3100,133350.964523282,0.0254988913525499,547905.242793792,1031.28603104213,869.035476718404,3.509977827051
"302","1031 Dutcher Dr, Fishkill, NY, 12524","for_sale",467500,2,3,NA,"1031 Dutcher Dr","Fishkill","New York","12524",2100,2013-04-04,"2013",7620,397.027559055118,57599.6010498688,4153.44881889764,2750,9232.75590551181,0.0695538057742782,86664.8477690289,667.230971128609,546.666666666667,2.91601049868766
"303","1032 Longfellow Ave, Bronx, NY, 10459","for_sale",1275000,7,4,NA,"1032 Longfellow Ave","Bronx","New York","10459",3200,2012-12-04,"2012",20620,1451.48108632396,45725.9301648885,1130.49369544132,830,4037.86372453928,0.111542192046557,159607.142095053,8305.39282250243,129.185257032008,1.56401551891368
"304","1034 60th St, Brooklyn, NY, 11219","for_sale",1498000,8,4,0.05,"1034 60th St","Brooklyn","New York","11219",1900,2013-01-16,"2013",33100,876.001510574018,48983.5858006042,2486.07401812689,1870,6136.13987915408,0.0404833836858006,245697.018126888,18367.6948640483,327.178247734139,1.68610271903323
"305","1035 5th Ave Unit 10D, New York City, NY, 10028","for_sale",3250000,1,2,NA,"1035 5th Ave Unit 10D","New York City","New York","10028",NA,2012-03-23,"2012",25350,11876.7763313609,1457199.86153846,21359.3321499014,7060,385811.117948718,0.0544378698224852,1829129.37238659,1503.05325443787,1534.95857988166,3.64023668639053
"306","1035 5th Ave Unit 9A, New York City, NY, 10028","for_sale",10995000,4,5,NA,"1035 5th Ave Unit 9A","New York City","New York","10028",NA,2013-11-06,"2013",25370,13322.7682301931,1605260.11391407,20408.0484824596,7100,485783.842727631,0.043358297201419,1992832.46314545,1586.17658651951,1602.14426487978,3.70555774536855
"307","1035 Park Ave Unit 7B, New York, NY, 10028","for_sale",3195000,3,2,NA,"1035 Park Ave Unit 7B","New York","New York","10028",NA,2012-01-05,"2012",25350,11876.7763313609,1457199.86153846,21359.3321499014,7060,385811.117948718,0.0544378698224852,1829129.37238659,1503.05325443787,1534.95857988166,3.64023668639053
"308","1036 79th St, Brooklyn, NY, 11228","for_sale",1080000,3,2,0.06,"1036 79th St","Brooklyn","New York","11228",1615,2013-07-05,"2013",18670,734.255490091055,77299.1478307445,4470.81253347617,3280,11967.8077129084,0.062131762185324,147190.475093733,2713.12801285485,581.296197107659,2.40707016604178
"309","1036 Main St, Voorhees, NJ, 08043","for_sale",159900,2,2,NA,"1036 Main St","Voorhees","New Jersey","08043",1220,2013-05-13,"2013",13840,940.787572254335,151957.365606936,7111.24132947977,5100,31960.2095375723,0.0700867052023121,210546.179190751,1383.18641618497,1018.92341040462,3.10332369942197
"310","1038 Kline Ave, Pleasantville, NJ, 08232","for_sale",163000,3,1,0.15,"1038 Kline Ave","Pleasantville","New Jersey","08232",1090,2012-01-09,"2012",9610,670.94901144641,25545.03433923,2418.22268470343,1670,2401.46409989594,0.278876170655567,78346.0780437045,3550.13527575442,460.676378772112,1.65348595213319
"311","104-11 89th Ave, Richmond Hill, NY, 11418","for_sale",949000,6,4,0.05,"104-11 89th Ave","Richmond Hill","New York","11418",NA,2010-11-08,"2010",16382,1035.48669271151,45670.2896471737,4768.19698449518,2560,5018.50323525821,0.102490544500061,117320.572701746,3662.53192528385,471.09534855329,1.91747039433525
"312","104-59 108th St, Richmond Hill South, NY, 11419","for_sale",1249999,6,4,0.05,"104-59 108th St","Richmond Hill South","New York","11419",NA,2013-03-11,"2013",22960,1107.19425087108,51832.0213414634,4872.07796167247,2940,5316.38022648084,0.0618466898954704,164626.587108014,5841.00174216028,577.086236933798,1.76480836236934
"313","104-63 39th Ave, Corona, NY, 11368","for_sale",2188000,11,7,0.07,"104-63 39th Ave","Corona","New York","11368",6670,2011-12-22,"2011",43892,2656.96664551855,92766.7471065342,5731.28513168687,2587,8724.50735897202,0.0740681695981044,322554.116376561,15657.2749020323,573.872505240135,1.59115556365625
"314","104 Beard Dr Unit 104, New Milford, CT, 06776","for_sale",199999,2,1,NA,"104 Beard Dr Unit 104","New Milford","Connecticut","06776",1003,2010-03-15,"2010",12788,968.071942446043,79999.6876759462,9786.45699092899,5724,12222.930325305,0.125430090710041,128058.719659055,1310.67508601814,1024.09235220519,2.76822020644354
"315","104 Bridge St, Plattsburgh, NY, 12901","for_sale",139900,3,2,0.08,"104 Bridge St","Plattsburgh","New York","12901",1408,2013-09-25,"2013",14200,610.254929577465,56000.9288732394,1760.93028169014,2510,7396.77183098592,0.0894366197183099,105148.932394366,1516.29577464789,401.464788732394,2.21971830985916
"316","104 Central Ave, Hazlet, NJ, 07734","for_sale",349900,3,1,0.15,"104 Central Ave","Hazlet","New Jersey","07734",NA,2010-04-19,"2010",5973,358.544115971873,22496.1490038507,2477.86438975389,1894,2807.03934371338,0.221664172107819,44581.7374853507,853.2502929851,341.957307885485,2.21262347229198
"317","104 Dutchess Ave, Staten Island, NY, 10304","for_sale",1150000,3,3,0.1,"104 Dutchess Ave","Staten Island","New York","10304",3387,2011-01-21,"2011",18613,1063.14398538656,69516.6265513351,6943.52726588943,4494,10481.0707032719,0.0944501155106646,141629.24434535,3680.30118734218,684.750228335035,2.28625154461935
"318","104 E Pastorius St, Philadelphia, PA, 19144","for_sale",89000,3,2,0.03,"104 E Pastorius St","Philadelphia","Pennsylvania","19144",1110,2010-01-04,"2010",18619,1617.61464095816,60692.7301681078,2612.30495730168,2534,6225.42397550889,0.143294489499973,140972.689886675,3927.64042107525,489.559267415006,1.7876362855148
"319","104 Florawoods Ct, Franklinville, NJ, 08322","for_sale",595000,4,4,1.18,"104 Florawoods Ct","Franklinville","New Jersey","08322",3792,2012-04-04,"2012",4960,333.846774193548,28553.2116935484,2635.57661290323,1950,4075.06048387097,0.167338709677419,47484.3044354839,599.637096774194,364.133064516129,2.64516129032258
"320","104 Forest St, Closter, NJ, 07624","for_sale",1700000,4,4,0.23,"104 Forest St","Closter","New Jersey","07624",NA,2010-09-21,"2010",3766,346.073818374934,57210.680031864,4346.92671269251,1552,14384.8104089219,0.0804567180031864,80112.6104620287,495.373871481678,344.873605947955,3.20419543281997
"321","104 Lafayette St, Paterson, NJ, 07501","for_sale",229000,7,2,0.06,"104 Lafayette St","Paterson","New Jersey","07501",NA,2014-12-02,"2014",14500,846.074482758621,31245.9896551724,806.040689655172,720,2824.77034482759,0.0917241379310345,116141.606896552,5763.20689655172,169.724137931034,1.52413793103448
"322","104 Thornton St, Portsmouth, NH, 03801","for_sale",690000,3,1,0.07,"104 Thornton St","Portsmouth","New Hampshire","03801",1294,2011-11-23,"2011",12404,678.896726862302,80198.4541277007,4725.72573363431,3266,13603.515075782,0.0544179377620123,117754.741857465,721.145759432441,561.464205095131,2.62770074169623
"323","104 W 10th St, Ship Bottom, NJ, 08008","for_sale",1945000,4,4,0.13,"104 W 10th St","Ship Bottom","New Jersey","08008",2452,2011-12-30,"2011",4109,133.877099050864,25926.9394013142,2335.92990995376,1294,4706.11657337552,0.103674884400097,41331.1611097591,295.977853492334,322.324896568508,2.72329033828182
"324","104 W 70th St Apt 5E, Manhattan, NY, 10023","for_sale",750000,NA,1,NA,"104 W 70th St Apt 5E","Manhattan","New York","10023",NA,2011-12-13,"2011",34598,10957.0992542922,1620766.93499624,32594.2908260593,10665,449465.219030002,0.0672582230186716,2051789.87409677,1908.44959246199,2336.14691600671,3.6631019134054
"325","104 Willow St, New York City, NY, 11201","for_sale",13750000,5,5,0.06,"104 Willow St","New York City","New York","11201",6000,2014-06-30,"2014",30090,4756.82020604852,867779.516450648,20862.2007311399,8060,234296.477567298,0.0435360584911931,1065234.29212363,1942.68860086407,1595.46693253573,3.56995679627783
"326","1040 Douglas Tpke, Burrillville, RI, 02830","for_sale",479900,5,2,0.54,"1040 Douglas Tpke","Burrillville","Rhode Island","02830",2040,2012-06-29,"2012",3260,194.638036809816,18402.3680981595,1598.44785276074,1240,2616.51226993865,0.125766871165644,29857.3374233129,309.447852760736,215.429447852761,2.60429447852761
"327","1042 Sawmill Rd Unit 45, Brick, NJ, 08724","for_sale",170000,2,2,0.1,"1042 Sawmill Rd Unit 45","Brick","New Jersey","08724",1224,2010-03-10,"2010",21449,1421.35530793976,113815.85635694,13513.037484265,8833,16384.8011562311,0.158748659611171,190746.214975057,1938.35390927316,1720.8812998275,2.59988810667164
"328","1045 Park Ave Unit 14B, New York, NY, 10028","for_sale",5850000,3,4,NA,"1045 Park Ave Unit 14B","New York","New York","10028",NA,2013-12-18,"2013",25370,13322.7682301931,1605260.11391407,20408.0484824596,7100,485783.842727631,0.043358297201419,1992832.46314545,1586.17658651951,1602.14426487978,3.70555774536855
"329","10455 120th St, Richmond Hill South, NY, 11419","for_sale",749000,2,2,0.05,"10455 120th St","Richmond Hill South","New York","11419",NA,2014-07-22,"2014",22680,1058.20238095238,54842.6860670194,4337.22045855379,2780,5832.23677248677,0.0462962962962963,161804.32010582,5193.07760141094,523.906525573192,1.81216931216931
"330","1046 Main St, Somers, CT, 06071","for_sale",55000,NA,NA,1.67,"1046 Main St","Somers","Connecticut","06071",NA,2010-02-25,"2010",4498,380.606714095153,37448.3354824366,2995.8196976434,1907,6473.27367718986,0.121831947532237,54648.5764784349,446.862383281458,370.356380613606,2.93997332147621
"331","1047 Applegate Ave, Elizabeth City, NJ, 07202","for_sale",259000,2,2,0.07,"1047 Applegate Ave","Elizabeth City","New Jersey","07202",NA,2011-07-25,"2011",18227,1405.9568773029,55544.8965819938,2443.03247943161,1664.0001,5603.24370439458,0.155757941515334,138994.132495748,4349.8944424535,416.56048733198,1.79245075986174
"332","105-38 64 Rd Unit 2N, Forest Hills, NY, 11375","for_sale",299000,1,1,NA,"105-38 64 Rd Unit 2N","Forest Hills","New York","11375",NA,2011-09-29,"2011",35220,1648.81942078365,254832.207779671,13595.3921067575,10602,45969.2748438387,0.0793583191368541,378507.439835321,2710.45014196479,1847.85068143101,2.87314026121522
"333","105 Amesbury Dr Unit 105, Hingham, MA, 02043","for_sale",1299000,2,3,NA,"105 Amesbury Dr Unit 105","Hingham","Massachusetts","02043",2469,2012-11-30,"2012",10790,1652.54494902688,383636.833178869,14211.5653382762,4710,100804.909175162,0.0556070435588508,466992.021316033,1496.43188137164,1108.44300278035,3.52363299351251
"334","105 Anderson Dr, Pawling, NY, 12564","for_sale",825000,5,3,1.02,"105 Anderson Dr","Pawling","New York","12564",3200,2012-06-12,"2012",3380,193.195266272189,28883.701183432,2208.47337278106,1340,5181.69230769231,0.0828402366863905,43373.9023668639,352.662721893491,268.047337278107,2.90828402366864
"335","105 Broad St, Summit, NJ, 07901","for_sale",799000,3,4,0.13,"105 Broad St","Summit","New Jersey","07901",2052,2013-10-30,"2013",10850,3042.26451612903,627736.865437788,15404.6110599078,3980,192313.004608295,0.0534562211981567,757842.057142857,1898.45161290323,1127.77880184332,3.5594470046083
"336","105 Cherry Hill Rd, Pomfret, CT, 06259","for_sale",50000,NA,NA,2,"105 Cherry Hill Rd","Pomfret","Connecticut","06259",NA,2014-02-10,"2014",1770,113.853107344633,14024.7288135593,753.638418079096,650,2363.45197740113,0.0790960451977401,20478.6384180791,165.649717514124,118.474576271186,2.92655367231638
"337","105 Commodore Ct, Philadelphia, PA, 19146","for_sale",775000,3,3,NA,"105 Commodore Ct","Philadelphia","Pennsylvania","19146",1425,2010-06-24,"2010",17446,1116.4517367878,73587.133898888,4555.0309526539,3610,10336.9035882151,0.118537200504414,134314.310672934,2324.64903129657,529.298349191792,2.1893843861057
"338","105 Dry Hill Rd, Norwalk, CT, 06851","for_sale",769000,4,3,0.22,"105 Dry Hill Rd","Norwalk","Connecticut","06851",2728,2011-04-07,"2011",13901,710.30314365873,99617.9581325084,9450.16135529818,5241,18106.8664124883,0.0999208690022301,151317.406373642,1226.78339687792,970.710956046328,2.8584993885332
"339","105 E 38th St Apt 1B, New York City, NY, 10016","for_sale",495000,1,1,NA,"105 E 38th St Apt 1B","New York City","New York","10016",NA,2012-09-13,"2012",31020,6012.89877498388,831491.603481625,15787.7872340426,6550,204886.278852353,0.0544809800128949,1065678.50128949,936.960025789813,1322.92714377821,3.46163765312701
"340","105 Evergreen Rd, Vernon, CT, 06066","for_sale",294900,3,2,0.46,"105 Evergreen Rd","Vernon","Connecticut","06066",1196,2013-12-24,"2013",15270,767.687622789784,87030.5186640472,4048.27308447937,4240,12641.2396856582,0.10150622134905,137614.865094957,1293.81794368042,815.173542894565,2.56843483955468
"341","105 Godwin Ave, Elmwood Park, NJ, 07407","for_sale",429995,3,2,0.11,"105 Godwin Ave","Elmwood Park","New Jersey","07407",NA,2014-11-05,"2014",10410,643.279538904899,49820.3602305476,2957.58117195005,2400,6754.54755043228,0.0739673390970221,87467.7406340058,1216.93563880884,526.464937560038,2.47934678194044
"342","105 Grant Ave, South Bound Brook, NJ, 08880","for_sale",375000,3,1,0.09,"105 Grant Ave","South Bound Brook","New Jersey","08880",1056,2010-09-14,"2010",2286,165.74190839895,10957.0791776028,1136.19597550306,731,1467.32152230971,0.165354374453193,19519.2182852143,281.738408836395,145.156605424322,2.44838145231846
"343","105 Hoffman St, West Haven, CT, 06516","for_sale",209000,2,1,0.15,"105 Hoffman St","West Haven","Connecticut","06516",950,2011-03-22,"2011",26482,1639.15901366966,106795.457895929,8077.34453591118,7106,13390.0764292727,0.14572162601012,204817.077750925,4014.83645495053,1366.11113208972,2.21187976738917
"344","105 Kings Highway unit: PH6C, Brooklyn, NY, 11214","for_sale",1300000,4,2,NA,"105 Kings Highway unit: PH6C","Brooklyn","New York","11214",2412,2010-08-20,"2010",36294,1724.84107565989,105547.751529178,5539.82729927812,3962,12941.4810988042,0.111836667217722,252122.399818152,6821.48396429162,715.469251115887,1.9906596131592
"345","105 Kings Hwy Apt 3C, Brooklyn, NY, 11214","for_sale",924999,3,2,NA,"105 Kings Hwy Apt 3C","Brooklyn","New York","11214",1592,2014-07-30,"2014",39440,1458.73656186613,110508.620436105,3783.66125760649,3660,14171.0872210953,0.0481744421906694,272839.536764706,7645.86206896552,609.459939148073,2.04842799188641
